backend,selected_kernel,work_group_size,cl_compiler_options,matrix_dimensions,elapsed_s
myGEMM.cl, 4,32,-cl-std=CL1.2,512,0.00044
myGEMM.cl, 4,32,-cl-std=CL1.2,1024,0.00321
myGEMM.cl, 4,32,-cl-std=CL1.2,2048,0.02530
myGEMM.cl, 4,32,-cl-std=CL1.2,4096,0.22842
myGEMM.cl, 4,32,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,32,-cl-std=CL1.2,512,0.00046
myGEMM.cl, 4,32,-cl-std=CL1.2,1024,0.00321
myGEMM.cl, 4,32,-cl-std=CL1.2,2048,0.02530
myGEMM.cl, 4,32,-cl-std=CL1.2,4096,0.21570
myGEMM.cl, 4,32,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,32,-cl-std=CL1.2,512,0.00052
myGEMM.cl, 4,32,-cl-std=CL1.2,1024,0.00348
myGEMM.cl, 4,32,-cl-std=CL1.2,2048,0.02747
myGEMM.cl, 4,32,-cl-std=CL1.2,4096,0.21974
myGEMM.cl, 4,32,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,32,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 4,32,-cl-std=CL1.2,1024,0.00373
myGEMM.cl, 4,32,-cl-std=CL1.2,2048,0.02940
myGEMM.cl, 4,32,-cl-std=CL1.2,4096,0.22301
myGEMM.cl, 4,32,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,32,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,32,-cl-std=CL1.2,1024,0.00317
myGEMM.cl, 4,32,-cl-std=CL1.2,2048,0.02493
myGEMM.cl, 4,32,-cl-std=CL1.2,4096,0.23056
myGEMM.cl, 4,32,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,32,-cl-std=CL1.2,512,0.00044
myGEMM.cl, 4,32,-cl-std=CL1.2,1024,0.00323
myGEMM.cl, 4,32,-cl-std=CL1.2,2048,0.02533
myGEMM.cl, 4,32,-cl-std=CL1.2,4096,0.21800
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00324
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02560
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.21001
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00047
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00291
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02304
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20627
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00046
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00291
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02310
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19698
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00049
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00318
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02523
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19774
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00348
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02738
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19792
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00049
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00308
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02429
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.21128
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.03752
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.36437
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00352
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02740
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.23697
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00053
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00331
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02655
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.23775
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00049
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00309
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02431
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.23707
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00348
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02733
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.23412
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02743
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19257
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02752
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20307
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00046
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00283
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02242
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19674
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00059
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00393
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.05117
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,2.49797
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00351
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02877
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.40760
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00051
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00327
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02729
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.40773
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00053
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02739
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18944
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00267
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02093
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,2.49928
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00010
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00351
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02738
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20038
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00014
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00057
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00354
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02741
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.21461
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00049
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00309
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02429
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18631
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00043
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00262
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02060
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19508
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00352
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02711
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20874
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00282
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02242
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16601
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02061
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18803
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00044
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00278
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02190
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18369
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00269
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02140
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16587
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02062
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19252
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02069
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18814
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00257
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02025
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16940
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00348
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02737
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17280
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00259
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02062
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16574
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02061
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18609
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02053
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17154
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00040
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02065
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19689
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00265
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02099
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18725
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00259
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02065
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18843
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00257
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02027
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18621
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02063
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17119
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00053
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00351
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02732
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20562
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00044
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00284
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02247
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19039
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00276
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02190
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18583
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00044
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00273
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02173
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19358
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00256
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02041
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19836
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00280
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02198
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16678
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00040
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00258
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02056
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17787
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02064
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19080
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00271
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02144
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18687
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00348
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02742
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18189
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02062
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19739
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00284
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02245
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18392
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02063
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16662
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00052
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00325
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02577
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17160
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02042
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16861
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00350
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02743
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20760
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00284
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02233
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17914
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02061
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18616
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02729
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17012
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02062
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16791
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02740
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17256
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02065
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18963
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00258
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02041
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18717
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02055
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16953
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00259
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02059
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.17120
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00008
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00347
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02740
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19078
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00279
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02216
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19075
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00053
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00349
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02738
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.20914
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00258
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02039
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18504
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00257
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02038
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.16739
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00054
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00347
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02734
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19101
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00045
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00284
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02240
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18493
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00042
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00260
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02054
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18445
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00258
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02037
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.18813
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00041
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00261
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02065
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19023
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00007
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00043
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00276
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02384
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.22547
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
myGEMM.cl, 4,64,-cl-std=CL1.2,512,0.00055
myGEMM.cl, 4,64,-cl-std=CL1.2,1024,0.00348
myGEMM.cl, 4,64,-cl-std=CL1.2,2048,0.02745
myGEMM.cl, 4,64,-cl-std=CL1.2,4096,0.19466
myGEMM.cl, 4,64,-cl-std=CL1.2,256,0.00009
