backend,selected_kernel,work_group_size,cl_compiler_options,matrix_dimensions,elapsed_s
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.38335
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,26.98989
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41392
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37890
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.51621
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.40252
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.39879
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.42787
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42862
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.41180
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.47184
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44359
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.62242
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.29221
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43582
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46289
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.77656
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43514
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.44100
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.28984
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43779
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47707
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.19856
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43705
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.45322
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.89599
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43478
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50250
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.47627
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43370
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47781
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.42908
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42872
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.51218
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.33292
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43084
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.45308
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,29.35562
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42790
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.53741
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.46522
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18472
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.51962
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.70481
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18535
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.51895
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.67072
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18482
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52364
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.73444
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18896
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52142
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.65836
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18569
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52841
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.64085
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18488
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52679
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.67344
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18560
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52447
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.63896
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18559
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.51914
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.69113
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18428
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52288
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.65416
myGEMM.cl, 2, 4,-cl-std=CL1.2,512,0.18472
myGEMM.cl, 2, 4,-cl-std=CL1.2,1024,1.52392
myGEMM.cl, 2, 4,-cl-std=CL1.2,2048,12.75885
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23321
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.84929
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.84925
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23652
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.83795
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,15.03218
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.22838
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.89495
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.99883
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23000
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.87829
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.82093
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23147
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.89935
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.86308
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23264
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.86424
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.97438
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23386
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.85875
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.78506
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.22911
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.88633
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,15.00731
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.23667
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.84805
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,14.79477
myGEMM.cl, 2, 8,-cl-std=CL1.2,512,0.24090
myGEMM.cl, 2, 8,-cl-std=CL1.2,1024,1.85011
myGEMM.cl, 2, 8,-cl-std=CL1.2,2048,15.02750
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14232
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.09881
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,8.96037
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14007
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.11613
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,8.96703
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14164
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.11613
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,8.88356
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14248
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.10553
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.07724
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14237
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.11559
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.13691
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14148
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.09835
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.12768
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.13813
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.11052
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.02276
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14107
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.11939
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.00869
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.14099
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.09926
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.01923
myGEMM.cl, 2,16,-cl-std=CL1.2,512,0.13997
myGEMM.cl, 2,16,-cl-std=CL1.2,1024,1.12415
myGEMM.cl, 2,16,-cl-std=CL1.2,2048,9.01326
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.39197
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.19340
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,26.37880
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41494
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.31947
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.21359
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42564
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.32961
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,26.96856
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.40613
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.41400
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.05883
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.40448
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.34343
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26325
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41964
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.34500
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.12262
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41377
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.39235
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.12098
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42339
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.40832
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.15903
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42448
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.32729
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.36762
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42511
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.36777
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.29350
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.43594
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.35302
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.09794
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42190
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37251
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.32745
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41788
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.40588
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.14746
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41887
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.39338
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26841
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42501
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.38815
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.44581
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42615
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.30613
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.00678
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41473
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.36893
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,26.99743
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42889
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.31939
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.06757
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42104
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.31504
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.11853
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41825
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.35654
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,26.95413
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.39972
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.34363
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.38776
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41515
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37379
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26611
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42226
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.30273
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.35625
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.43169
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.40610
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.16061
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.44278
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37122
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.16953
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41688
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.32862
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.04422
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41835
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.36905
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.05796
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42275
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37251
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,26.97527
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42477
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.36506
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.05528
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.43063
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.45154
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.21260
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41327
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.30840
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.29009
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42422
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.43492
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26764
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41824
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.33444
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.14517
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42121
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.35855
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.09833
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42288
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.31223
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26269
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42275
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.35612
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.22267
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41656
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37485
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.09893
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.43309
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.38429
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26602
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41181
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.42744
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.29737
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.43118
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.37623
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.19432
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41631
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.32074
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.13367
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42463
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.33764
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.19022
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42958
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.35016
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.32200
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.43191
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.32785
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.28821
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41413
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.33842
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.11638
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42221
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.45107
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.25946
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41522
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.42830
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.40258
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.41943
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.28984
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.28362
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42324
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.32811
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.26700
myGEMM.cl, 1, 8,-cl-std=CL1.2,512,0.42676
myGEMM.cl, 1, 8,-cl-std=CL1.2,1024,3.30010
myGEMM.cl, 1, 8,-cl-std=CL1.2,2048,27.15659
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.41155
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.31335
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.08853
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44779
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50054
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.85856
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42919
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.57273
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.21480
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43428
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50805
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.26800
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44246
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.43994
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.66662
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43577
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.48162
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.26314
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42876
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.51940
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.18937
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42891
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46688
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.91777
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44021
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.52965
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.83746
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44031
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.55499
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.93147
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43761
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.48785
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.79243
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.45236
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46703
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.79746
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42685
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50794
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.08687
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43598
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.54110
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.34687
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43277
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50252
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.20062
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43210
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.54829
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.04419
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43637
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.59802
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.02903
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44778
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.49265
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.48540
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43074
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46360
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.13951
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43237
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.51430
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.32975
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.45003
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46321
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,29.13291
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43777
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.53960
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.14832
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42785
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50688
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.85540
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42816
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.55320
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,29.40287
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44138
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.57182
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.96971
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44760
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.45853
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.01652
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43066
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47826
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.90395
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43050
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50390
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.06309
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43026
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.50526
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.98676
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43044
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47023
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.19409
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44850
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.52981
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.28781
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44979
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46339
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.96015
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44816
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.54870
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.18506
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44763
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47123
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.88334
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44824
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.46265
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.89386
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.42971
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.62589
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.52137
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.45244
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.45032
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.15711
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44834
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47044
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.04674
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43550
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.44849
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.86307
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43202
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47873
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.05052
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.44022
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.49746
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,27.92028
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43431
myGEMM.cl, 1,16,-cl-std=CL1.2,1024,3.47088
myGEMM.cl, 1,16,-cl-std=CL1.2,2048,28.15552
myGEMM.cl, 1,16,-cl-std=CL1.2,512,0.43303
